current,pow,throttle,volt,speed,fwd,rev,tic,timestamp
393,668,436,324,8,100,0,101,1567567393.15
402,668,449,324,8,100,0,99,1567567393.35
404,668,459,325,9,100,0,101,1567567393.45
415,668,484,324,9,100,0,100,1567567393.55
425,668,486,325,10,100,0,99,1567567393.65
417,668,483,324,9,100,0,101,1567567393.75
420,668,488,324,10,100,0,100,1567567393.85
420,668,487,324,10,100,0,99,1567567393.95
423,668,486,324,10,100,0,100,1567567394.05
434,667,493,324,11,100,0,100,1567567394.15
426,667,494,323,11,100,0,100,1567567394.25
441,667,512,323,11,100,0,101,1567567394.35
453,667,534,323,11,100,0,99,1567567394.45
472,667,524,323,12,100,0,101,1567567394.55
462,667,521,323,13,100,0,100,1567567394.75
447,667,514,323,12,100,0,101,1567567394.85
472,667,518,322,13,100,0,99,1567567394.95
472,666,519,322,14,100,0,100,1567567395.05
464,667,526,323,13,100,0,101,1567567395.15
466,667,522,322,13,100,0,99,1567567395.25
469,667,527,323,14,100,0,100,1567567395.35
469,667,527,323,14,100,0,101,1567567395.45
480,666,528,321,14,100,0,99,1567567395.65
486,666,528,321,15,100,0,101,1567567395.75
479,667,514,322,16,100,0,99,1567567395.85
482,666,522,323,15,100,0,100,1567567395.95
485,667,531,320,16,100,0,100,1567567396.05
511,666,534,321,16,100,0,101,1567567396.15
541,663,542,316,17,100,0,99,1567567396.25
504,666,536,321,16,100,0,101,1567567396.35
510,665,543,319,17,100,0,100,1567567396.45
523,665,548,320,18,100,0,99,1567567396.55
519,666,533,320,17,100,0,100,1567567396.65
512,666,523,321,18,100,0,101,1567567396.75
532,665,524,320,18,100,0,99,1567567396.85
512,666,519,320,18,100,0,100,1567567396.95
514,666,533,320,19,100,0,101,1567567397.05
532,665,525,319,19,100,0,99,1567567397.15
541,665,498,321,20,100,0,101,1567567397.25
554,665,545,320,21,100,0,99,1567567397.85
545,665,533,318,22,100,0,99,1567567398.15
589,664,531,316,22,100,0,100,1567567398.25
551,664,512,318,23,100,0,101,1567567398.35
551,665,519,317,22,100,0,99,1567567398.45
597,664,512,319,23,100,0,101,1567567398.55
536,665,487,321,23,100,0,100,1567567398.65
529,665,496,319,24,100,0,99,1567567398.75
533,665,486,319,24,100,0,100,1567567398.85
540,665,483,319,24,100,0,99,1567567399.05
517,665,479,320,24,100,0,100,1567567399.15
535,665,491,316,25,100,0,101,1567567399.25
518,665,476,320,24,100,0,99,1567567399.35
547,665,493,320,25,100,0,100,1567567399.45
551,665,494,321,26,100,0,101,1567567399.55
542,665,477,318,25,100,0,99,1567567399.65
559,665,476,320,26,100,0,100,1567567399.75
570,664,484,319,26,100,0,100,1567567399.85
561,664,479,315,26,100,0,100,1567567399.95
552,665,479,319,27,100,0,100,1567567400.05
569,665,486,319,26,100,0,101,1567567400.15
526,665,473,318,27,100,0,100,1567567400.25
548,665,454,320,28,100,0,99,1567567400.35
544,665,457,320,27,100,0,101,1567567400.45
531,665,451,318,27,100,0,100,1567567400.55
526,665,446,320,28,100,0,99,1567567400.65
498,666,448,320,27,100,0,100,1567567400.75
545,665,472,319,28,100,0,100,1567567400.85
540,665,457,319,28,100,0,101,1567567400.95
518,665,454,319,28,100,0,100,1567567401.05
535,665,459,318,30,100,0,99,1567567401.15
544,665,458,319,28,100,0,101,1567567401.25
556,665,469,318,29,100,0,100,1567567401.35
543,665,458,320,29,100,0,99,1567567401.45
521,665,444,319,30,100,0,101,1567567401.55
538,665,455,320,29,100,0,101,1567567401.65
526,665,453,318,30,100,0,100,1567567401.85
539,665,468,319,30,100,0,99,1567567401.95
531,665,456,319,30,100,0,100,1567567402.05
514,665,445,319,30,100,0,100,1567567402.15
529,665,452,318,31,100,0,100,1567567402.25
519,666,457,319,30,100,0,100,1567567402.35
539,665,462,318,32,100,0,101,1567567402.45
528,665,455,317,30,100,0,99,1567567402.55
532,665,448,320,32,100,0,100,1567567402.65
521,665,451,320,31,100,0,100,1567567402.75
528,665,467,319,31,100,0,100,1567567402.85
523,665,452,318,33,100,0,100,1567567402.95
511,665,439,319,31,100,0,101,1567567403.05
525,665,453,320,32,100,0,100,1567567403.15
521,665,451,319,32,100,0,99,1567567403.25
513,665,451,320,32,100,0,100,1567567403.35
517,665,454,319,32,100,0,101,1567567403.45
537,665,454,318,32,100,0,100,1567567403.55
518,665,442,319,33,100,0,101,1567567403.65
525,665,451,318,32,100,0,99,1567567403.75
538,665,459,320,33,100,0,98,1567567403.85
522,665,444,319,33,100,0,101,1567567403.95
520,665,451,319,33,100,0,100,1567567404.05
539,665,463,319,34,100,0,101,1567567404.15
520,665,447,321,33,100,0,99,1567567404.25
528,665,475,319,34,100,0,100,1567567404.35
561,664,466,317,34,100,0,101,1567567404.45
536,665,425,318,33,100,0,100,1567567404.55
510,665,447,319,34,100,0,100,1567567404.65
522,665,452,319,34,100,0,100,1567567404.75
543,665,444,320,34,100,0,99,1567567404.85
521,665,447,319,35,100,0,100,1567567404.95
530,665,468,318,34,100,0,100,1567567405.05
551,665,452,319,35,100,0,100,1567567405.15
542,664,493,318,35,100,0,100,1567567405.25
551,664,488,318,35,100,0,99,1567567405.45
562,664,494,317,35,100,0,100,1567567405.55
568,664,512,319,35,100,0,101,1567567405.65
544,664,496,317,35,100,0,100,1567567405.85
564,664,496,318,36,100,0,99,1567567406.15
560,664,496,317,37,100,0,101,1567567406.25
548,665,476,317,36,100,0,100,1567567406.45
515,666,466,320,37,100,0,101,1567567406.55
539,665,456,320,36,100,0,99,1567567406.65
520,665,468,318,37,100,0,100,1567567406.75
526,664,476,315,37,100,0,101,1567567406.85
548,664,477,318,37,100,0,100,1567567406.95
550,665,462,319,37,100,0,99,1567567407.05
525,665,472,317,37,100,0,99,1567567407.25
583,663,517,317,38,100,0,101,1567567407.35
551,664,494,317,38,100,0,101,1567567407.65
566,664,495,317,39,100,0,100,1567567407.75
547,664,478,317,38,100,0,99,1567567407.85
544,665,477,320,38,100,0,101,1567567407.95
535,665,474,319,39,100,0,100,1567567408.05
533,664,467,318,38,100,0,99,1567567408.15
545,665,477,318,38,100,0,100,1567567408.25
533,665,472,318,39,100,0,101,1567567408.35
540,665,485,318,38,100,0,99,1567567408.45
558,665,486,318,40,100,0,100,1567567408.55
543,664,479,317,40,100,0,101,1567567408.65
537,664,463,317,38,100,0,99,1567567408.75
529,665,474,318,39,100,0,101,1567567408.85
555,664,486,318,39,100,0,99,1567567408.95
543,664,483,318,39,100,0,100,1567567409.05
549,665,472,318,40,100,0,101,1567567409.15
535,665,468,318,39,100,0,100,1567567409.25
543,664,485,318,40,100,0,101,1567567409.45
544,664,478,317,40,100,0,100,1567567409.55
546,664,465,318,39,100,0,99,1567567409.65
543,664,482,318,40,100,0,100,1567567409.85
540,664,466,317,40,100,0,100,1567567409.95
535,665,472,317,40,100,0,100,1567567410.05
541,665,467,319,41,100,0,101,1567567410.15
533,665,484,318,40,100,0,99,1567567410.25
546,664,468,318,40,100,0,101,1567567410.35
533,664,467,319,41,100,0,99,1567567410.45
538,665,468,316,40,100,0,101,1567567410.55
520,665,453,319,41,100,0,100,1567567410.65
532,665,467,318,40,100,0,99,1567567410.75
529,665,448,317,41,100,0,100,1567567410.85
513,665,438,320,41,100,0,101,1567567410.95
485,665,394,320,41,100,0,99,1567567411.05
506,665,437,320,40,100,0,101,1567567411.15
503,665,425,320,41,100,0,99,1567567411.25
512,665,399,320,41,100,0,100,1567567411.35
494,666,435,322,41,100,0,101,1567567411.45
479,666,376,321,41,100,0,99,1567567411.55
484,666,393,320,41,100,0,101,1567567411.75
479,666,371,320,41,100,0,99,1567567411.95
450,666,353,321,41,100,0,100,1567567412.25
466,666,395,322,42,100,0,101,1567567412.35
485,666,394,319,41,100,0,99,1567567412.45
453,666,383,323,43,100,0,105,1567567412.56
487,666,378,321,42,100,0,101,1567567412.85
466,666,364,321,41,100,0,100,1567567412.95
464,666,376,321,42,100,0,99,1567567413.05
449,667,343,321,42,100,0,100,1567567413.15
423,667,313,322,42,100,0,101,1567567413.25
454,667,362,322,41,100,0,99,1567567413.35
460,667,344,322,43,100,0,100,1567567413.45
427,667,322,322,42,100,0,101,1567567413.55
435,667,346,321,42,100,0,99,1567567413.65
445,667,326,322,42,100,0,101,1567567413.75
439,666,327,321,41,100,0,100,1567567413.95
438,667,328,322,43,100,0,101,1567567414.05
407,667,298,323,41,100,0,100,1567567414.35
409,667,291,324,42,100,0,100,1567567414.45
405,667,278,324,42,100,0,99,1567567414.55
392,668,327,324,42,100,0,101,1567567414.65
428,666,313,322,41,100,0,99,1567567414.75
436,667,314,321,42,100,0,100,1567567414.85
423,667,315,323,41,100,0,100,1567567415.05
441,666,345,322,41,100,0,101,1567567415.25
439,666,324,321,42,100,0,99,1567567415.35
430,667,325,322,42,100,0,100,1567567415.45
419,667,318,321,41,100,0,99,1567567415.65
422,667,323,323,42,100,0,100,1567567415.75
438,667,326,323,42,100,0,101,1567567415.85
427,667,332,321,41,100,0,99,1567567415.95
433,667,317,323,42,100,0,100,1567567416.05
428,667,336,323,41,100,0,100,1567567416.15
442,667,328,323,42,100,0,101,1567567416.25
429,667,328,322,41,100,0,99,1567567416.35
437,667,315,323,42,100,0,101,1567567416.45
399,668,318,323,41,100,0,100,1567567416.55
438,667,314,323,42,100,0,99,1567567416.65
418,667,321,323,42,100,0,100,1567567416.75
445,667,326,321,42,100,0,100,1567567417.05
429,667,324,323,41,100,0,100,1567567417.15
438,667,322,322,41,100,0,100,1567567417.25
420,667,316,318,41,100,0,99,1567567417.35
434,667,314,323,41,100,0,100,1567567417.45
433,667,319,323,42,100,0,101,1567567417.55
399,668,253,323,40,100,0,100,1567567417.65
385,668,311,325,42,100,0,100,1567567417.75
418,667,292,322,42,100,0,100,1567567417.95
417,667,319,323,41,100,0,101,1567567418.15
429,667,315,321,41,100,0,100,1567567418.25
415,667,314,322,41,100,0,99,1567567418.35
418,667,314,322,41,100,0,100,1567567418.65
422,667,316,323,41,100,0,101,1567567418.85
439,667,325,322,41,100,0,98,1567567418.95
452,666,311,322,42,100,0,101,1567567419.15
412,668,322,321,40,100,0,100,1567567419.35
420,667,319,323,40,100,0,98,1567567419.55
427,667,317,323,41,100,0,100,1567567419.65
420,667,321,323,41,100,0,100,1567567419.85
426,667,322,325,41,100,0,101,1567567419.95
437,667,335,323,41,100,0,99,1567567420.35
416,667,315,324,40,100,0,101,1567567420.45
423,667,322,321,41,100,0,100,1567567420.55
421,667,318,322,40,100,0,99,1567567420.65
414,667,299,324,41,100,0,100,1567567420.75
427,667,315,318,40,100,0,100,1567567420.85
433,667,322,321,42,100,0,100,1567567420.95
434,667,324,322,40,100,0,101,1567567421.05
419,667,312,322,41,100,0,100,1567567421.25
436,667,315,323,40,100,0,100,1567567421.35
421,667,317,323,40,100,0,99,1567567421.55
422,667,314,323,41,100,0,100,1567567421.75
407,668,322,325,40,100,0,100,1567567421.95
414,667,325,323,41,100,0,100,1567567422.15
435,667,316,323,40,100,0,100,1567567422.25
415,667,315,322,41,100,0,101,1567567422.35
396,668,284,324,39,100,0,99,1567567422.45
407,667,299,324,41,100,0,101,1567567422.55
419,667,312,324,39,100,0,99,1567567422.65
434,667,317,324,40,100,0,102,1567567423.15
414,668,321,324,40,100,0,100,1567567423.35
425,667,322,317,40,100,0,99,1567567423.45
437,667,331,323,40,100,0,101,1567567423.55
436,667,342,324,40,100,0,100,1567567423.65
474,666,385,322,40,100,0,99,1567567423.75
464,666,337,320,39,100,0,100,1567567423.85
461,666,362,320,40,100,0,100,1567567424.15
464,666,343,321,40,100,0,100,1567567424.25
444,667,351,322,40,100,0,100,1567567424.35
454,667,344,322,40,100,0,99,1567567424.45
451,666,354,320,39,100,0,100,1567567424.55
462,667,357,321,41,100,0,100,1567567424.75
458,666,339,321,39,100,0,100,1567567424.85
458,666,356,321,40,100,0,99,1567567425.05
455,666,358,320,40,100,0,101,1567567425.15
463,666,352,321,40,100,0,100,1567567425.25
439,666,347,322,40,100,0,100,1567567425.35
441,667,356,322,40,100,0,101,1567567425.45
468,667,361,322,40,100,0,99,1567567425.55
473,666,373,322,40,100,0,99,1567567425.65
468,666,364,321,40,100,0,101,1567567425.75
442,666,322,322,41,100,0,101,1567567425.85
435,667,389,322,40,100,0,99,1567567425.95
481,666,382,319,40,100,0,100,1567567426.05
480,666,369,319,40,100,0,100,1567567426.15
448,667,353,323,40,100,0,100,1567567426.25
468,666,364,321,40,100,0,100,1567567426.45
467,666,385,322,40,100,0,99,1567567426.55
493,666,399,320,40,100,0,100,1567567426.75
459,666,378,321,40,100,0,99,1567567426.95
497,666,417,320,40,100,0,100,1567567427.05
489,666,395,320,40,100,0,101,1567567427.15
506,665,418,320,40,100,0,99,1567567427.25
517,665,464,318,41,100,0,100,1567567427.35
544,664,448,319,40,100,0,101,1567567427.45
534,664,446,318,40,100,0,99,1567567427.55
527,665,455,318,41,100,0,100,1567567427.65
506,665,445,318,40,100,0,101,1567567427.75
524,665,425,318,41,100,0,99,1567567427.85
516,665,431,317,41,100,0,100,1567567428.05
500,666,425,319,40,100,0,100,1567567428.25
493,665,431,320,41,100,0,100,1567567428.45
511,665,415,322,41,100,0,100,1567567428.55
504,665,418,317,41,100,0,101,1567567428.65
503,665,414,319,41,100,0,100,1567567428.75
502,666,419,319,41,100,0,99,1567567428.85
523,665,427,320,42,100,0,101,1567567428.95
500,665,425,319,41,100,0,99,1567567429.05
508,665,413,322,41,100,0,101,1567567429.25
498,666,412,320,42,100,0,99,1567567429.35
518,665,422,320,41,100,0,100,1567567429.55
509,665,433,320,42,100,0,100,1567567429.65
482,665,416,319,42,100,0,101,1567567429.85
490,665,416,320,41,100,0,100,1567567429.95
496,666,415,320,42,100,0,101,1567567430.05
516,665,419,320,42,100,0,99,1567567430.15
504,665,416,320,42,100,0,101,1567567430.25
494,666,415,320,42,100,0,100,1567567430.45
498,665,419,319,42,100,0,101,1567567430.65
511,665,412,319,42,100,0,99,1567567430.75
500,666,416,318,42,100,0,100,1567567430.85
463,666,357,321,42,100,0,101,1567567431.55
462,666,374,322,42,100,0,99,1567567431.65
456,666,384,321,43,100,0,100,1567567431.75
479,666,392,321,42,100,0,101,1567567431.85
475,666,374,321,43,100,0,99,1567567431.95
456,666,372,321,42,100,0,100,1567567432.05
467,666,384,320,43,100,0,100,1567567432.25
475,666,367,322,42,100,0,102,1567567432.45
465,666,387,319,43,100,0,100,1567567432.55
467,666,376,320,42,100,0,99,1567567432.65
465,666,355,321,42,100,0,101,1567567432.75
442,666,375,321,42,100,0,99,1567567432.85
453,666,357,321,42,100,0,99,1567567432.95
439,667,339,320,43,100,0,102,1567567433.05
445,666,332,321,42,100,0,101,1567567433.25
429,667,289,323,42,100,0,99,1567567433.35
387,668,168,322,42,100,0,100,1567567433.45
324,669,157,325,41,100,0,99,1567567433.65
328,669,161,327,43,100,0,100,1567567433.75
328,669,161,326,41,100,0,100,1567567433.85
326,669,161,328,42,100,0,100,1567567433.95
333,669,161,324,41,100,0,100,1567567434.05
332,669,161,327,42,100,0,101,1567567434.15
332,669,161,326,41,100,0,98,1567567434.35
340,669,161,325,41,100,0,101,1567567434.45
334,669,161,327,42,100,0,102,1567567434.55
315,669,163,326,40,100,0,98,1567567434.65
329,669,159,325,40,100,0,99,1567567434.85
353,669,166,325,40,100,0,101,1567567435.05
329,669,161,326,40,100,0,99,1567567435.15
340,669,166,327,40,100,0,100,1567567435.25
334,669,161,325,39,100,0,99,1567567435.45
334,669,159,327,40,100,0,99,1567567435.55
328,669,161,325,39,100,0,102,1567567435.65
332,669,161,327,39,100,0,100,1567567435.85
335,669,161,325,38,100,0,100,1567567435.95
335,669,161,324,39,100,0,100,1567567436.05
347,669,163,327,38,100,0,101,1567567436.15
315,669,161,326,39,100,0,99,1567567436.25
333,669,162,328,39,100,0,100,1567567436.35
338,669,161,326,38,100,0,99,1567567436.65
339,669,161,327,39,100,0,101,1567567436.75
342,669,161,325,37,100,0,101,1567567436.95
324,669,192,327,38,100,0,100,1567567437.15
325,669,177,325,38,100,0,102,1567567437.35
345,669,157,328,37,100,0,99,1567567437.55
331,669,175,327,37,100,0,101,1567567437.65
332,669,174,326,37,100,0,101,1567567437.75
320,669,161,327,37,100,0,99,1567567437.85
347,669,163,326,37,100,0,101,1567567438.05
342,669,157,326,37,100,0,99,1567567438.15
339,669,155,324,35,100,0,100,1567567438.25
327,669,161,326,36,100,0,100,1567567438.35
336,669,162,326,36,100,0,100,1567567438.45
337,670,161,327,36,100,0,100,1567567438.75
334,669,161,327,36,100,0,100,1567567438.85
331,669,162,326,35,100,0,100,1567567438.95
329,669,161,327,36,100,0,99,1567567439.05
344,669,165,326,35,100,0,102,1567567439.15
324,669,161,326,35,100,0,99,1567567439.25
335,669,158,326,36,100,0,101,1567567439.35
338,669,161,327,35,100,0,100,1567567439.45
334,669,161,325,35,100,0,99,1567567439.55
331,669,161,327,35,100,0,100,1567567439.85
341,669,161,326,34,100,0,100,1567567439.95
326,669,163,327,35,100,0,101,1567567440.05
336,668,161,326,33,100,0,100,1567567440.65
337,669,161,327,32,100,0,100,1567567440.95
333,669,161,325,31,100,0,100,1567567441.05
335,669,165,326,32,100,0,101,1567567441.15
334,669,161,328,31,100,0,99,1567567441.35
333,669,159,326,31,100,0,101,1567567441.45
332,669,161,326,31,100,0,100,1567567441.55
335,669,159,325,30,100,0,100,1567567441.65
351,669,161,327,29,100,0,100,1567567441.75
329,669,158,327,29,100,0,101,1567567442.05
331,669,161,327,28,100,0,99,1567567442.15
341,669,164,325,28,100,0,100,1567567442.25
320,670,161,327,27,100,0,100,1567567442.45
325,669,158,327,27,100,0,98,1567567442.55
328,669,161,326,27,100,0,102,1567567442.65
323,669,161,327,26,100,0,100,1567567442.85
350,669,161,326,26,100,0,100,1567567443.05
348,669,159,326,24,100,0,100,1567567443.25
348,669,161,327,25,100,0,100,1567567443.35
324,669,161,327,24,100,0,100,1567567443.45
341,669,161,327,24,100,0,100,1567567443.55
360,668,155,326,23,100,0,100,1567567443.65
338,669,161,327,23,100,0,99,1567567443.85
339,669,161,326,21,100,0,99,1567567443.95
341,668,161,325,20,100,0,100,1567567444.25
325,669,161,326,20,100,0,100,1567567444.35
340,669,161,326,19,100,0,100,1567567444.45
335,669,161,328,18,100,0,101,1567567444.65
339,669,161,327,18,100,0,100,1567567444.85
325,669,161,326,17,100,0,101,1567567444.95
336,669,161,326,17,100,0,100,1567567445.05
338,669,166,325,15,100,0,99,1567567445.15
337,669,157,326,15,100,0,99,1567567445.35
324,669,159,326,14,100,0,100,1567567445.45
335,669,161,326,13,100,0,101,1567567445.55
324,670,161,327,13,100,0,99,1567567445.65
326,669,161,327,13,100,0,101,1567567445.75
336,669,162,326,12,100,0,101,1567567445.95
329,669,162,326,10,100,0,99,1567567446.05
328,669,161,327,11,100,0,100,1567567446.15
334,669,161,326,10,100,0,100,1567567446.25
328,669,161,327,8,100,0,101,1567567446.65
331,669,163,327,8,100,0,99,1567567446.75
335,669,161,326,8,100,0,99,1567567447.15
331,669,161,327,7,100,0,102,1567567447.25
330,669,164,327,7,100,0,99,1567567447.35
335,669,163,326,7,100,0,100,1567567447.65
331,669,169,326,6,100,0,100,1567567447.75
334,669,233,326,7,100,0,101,1567567447.85
341,669,248,326,6,100,0,99,1567567447.95
339,669,246,326,6,100,0,100,1567567448.05
346,669,253,324,6,100,0,100,1567567448.15
348,669,252,326,6,100,0,101,1567567448.25
340,669,256,326,6,100,0,99,1567567448.35
343,669,275,326,6,100,0,100,1567567448.45
350,669,289,327,5,100,0,101,1567567448.55
350,669,295,327,6,100,0,99,1567567448.65
358,669,344,325,6,100,0,100,1567567448.75
367,668,376,325,6,100,0,101,1567567448.85
365,668,375,324,5,100,0,100,1567567448.95
364,668,369,326,6,100,0,99,1567567449.05
369,669,385,326,6,100,0,101,1567567449.25
372,668,394,326,5,100,0,99,1567567449.35
374,668,394,325,6,100,0,99,1567567449.45
370,668,396,326,6,100,0,102,1567567449.55
374,668,388,323,6,100,0,99,1567567449.65
371,668,397,325,7,100,0,100,1567567449.75
386,668,411,324,7,100,0,99,1567567450.25
377,668,391,326,7,100,0,100,1567567450.65
373,668,388,325,7,100,0,100,1567567450.75
373,669,386,326,7,100,0,100,1567567450.85
380,668,386,325,8,100,0,100,1567567450.95
385,668,384,326,7,100,0,100,1567567451.05
374,668,381,325,7,100,0,100,1567567451.15
376,669,379,325,8,100,0,99,1567567451.25
377,668,364,326,7,100,0,101,1567567451.35
370,669,335,325,8,100,0,100,1567567451.45
359,668,299,326,8,100,0,99,1567567451.55
343,669,162,325,7,100,0,101,1567567451.65
331,669,165,327,8,100,0,101,1567567451.75
333,669,161,327,7,100,0,99,1567567451.95
330,669,161,326,8,100,0,99,1567567452.05
330,669,161,327,7,100,0,101,1567567452.15
333,669,163,327,8,100,0,99,1567567452.25
330,669,157,327,7,100,0,99,1567567452.55
333,669,161,327,7,100,0,100,1567567452.65
330,669,161,326,7,100,0,101,1567567452.75
336,669,163,327,6,100,0,100,1567567452.85
332,669,161,328,6,100,0,100,1567567453.05
332,669,162,327,7,100,0,101,1567567453.15
331,670,161,327,5,100,0,99,1567567453.25
330,669,163,327,5,100,0,100,1567567453.35
331,669,156,328,5,100,0,100,1567567453.65
333,669,161,328,5,100,0,100,1567567453.75
334,669,161,325,5,100,0,100,1567567453.85
331,669,161,326,4,100,0,101,1567567453.95
336,669,162,327,3,100,0,101,1567567454.25
333,669,161,327,4,100,0,99,1567567454.35
332,669,164,328,3,100,0,100,1567567454.45
333,669,157,327,2,100,0,100,1567567454.75
332,669,161,327,2,100,0,101,1567567454.85
330,669,161,327,1,100,0,99,1567567454.95
330,669,161,328,1,100,0,100,1567567455.05
330,669,161,326,1,100,0,101,1567567455.15
329,669,161,327,0,100,0,100,1567567455.25
329,669,161,327,0,100,0,100,1567567455.35
330,669,161,325,1,100,0,99,1567567455.45
330,670,161,327,0,100,0,100,1567567455.55
330,669,161,326,0,100,0,101,1567567455.65
330,669,161,327,0,0,0,100,1567567455.75
331,669,161,327,0,0,0,99,1567567455.85
330,669,161,328,0,0,0,101,1567567456.05
330,669,161,327,0,0,0,99,1567567456.15
330,669,161,326,0,0,0,100,1567567456.25
330,669,161,326,0,0,0,100,1567567456.35
330,669,161,327,0,0,0,99,1567567456.45
330,670,161,328,0,0,0,102,1567567456.55
330,669,161,327,0,0,0,100,1567567456.65
329,669,161,327,0,0,0,99,1567567456.75
330,669,161,327,0,0,0,100,1567567456.85
330,669,161,327,0,0,0,102,1567567456.95
329,670,161,327,0,0,100,98,1567567457.05
329,669,161,327,0,0,100,100,1567567457.15
330,670,161,328,0,0,100,101,1567567457.45
330,669,161,327,0,0,100,100,1567567457.55
330,669,161,328,0,0,100,99,1567567457.65
330,669,161,326,0,0,100,100,1567567457.75
330,669,161,326,0,0,100,99,1567567457.95
331,669,182,327,0,0,100,102,1567567458.05
332,669,161,327,0,0,100,99,1567567458.15
332,669,161,327,0,0,100,100,1567567458.25
331,669,161,327,0,0,100,101,1567567458.35
331,669,161,328,0,0,100,99,1567567458.45
332,670,172,327,0,0,100,101,1567567458.55
335,669,264,327,0,0,100,99,1567567458.65
335,669,286,327,0,0,100,100,1567567458.75
335,669,315,326,1,0,100,100,1567567458.85
337,669,335,326,1,0,100,100,1567567458.95
337,669,343,327,0,0,100,100,1567567459.05
338,669,344,326,0,0,100,101,1567567459.15
338,669,341,325,1,0,100,99,1567567459.25
337,669,337,327,0,0,100,100,1567567459.35
337,669,334,327,0,0,100,101,1567567459.45
336,669,342,327,1,0,100,100,1567567459.55
337,669,354,328,1,0,100,99,1567567459.65
339,669,371,325,0,0,100,101,1567567459.75
340,669,369,327,1,0,100,99,1567567459.85
339,669,363,327,1,0,100,99,1567567459.95
338,669,363,326,1,0,100,101,1567567460.05
339,669,365,327,1,0,100,100,1567567460.15
338,669,369,327,1,0,100,100,1567567460.25
339,669,369,325,1,0,100,100,1567567460.35
339,669,371,328,1,0,100,101,1567567460.45
339,669,363,327,1,0,100,99,1567567460.55
340,669,372,326,1,0,100,101,1567567460.65
345,669,415,327,1,0,100,99,1567567460.75
346,669,443,328,2,0,100,100,1567567460.85
348,669,445,328,1,0,100,100,1567567460.95
348,669,439,326,2,0,100,100,1567567461.05
345,669,433,327,1,0,100,99,1567567461.15
348,669,429,327,2,0,100,100,1567567461.35
349,669,423,324,2,0,100,99,1567567461.45
348,669,424,326,2,0,100,102,1567567461.55
349,669,422,327,2,0,100,99,1567567461.65
348,669,418,327,3,0,100,99,1567567461.75
351,669,417,327,2,0,100,101,1567567461.85
346,669,367,327,3,0,100,101,1567567462.05
343,669,346,327,2,0,100,99,1567567462.15
341,669,317,326,3,0,100,100,1567567462.25
341,669,315,326,3,0,100,101,1567567462.35
341,669,319,326,2,0,100,100,1567567462.55
341,669,323,326,3,0,100,101,1567567462.65
342,669,318,325,3,0,100,100,1567567462.85
342,669,317,326,3,0,100,100,1567567462.95
341,669,298,328,3,0,100,99,1567567463.15
339,669,295,328,2,0,100,102,1567567463.25
339,669,285,326,3,0,100,99,1567567463.35
337,669,281,327,3,0,100,100,1567567463.45
338,669,284,327,3,0,100,101,1567567463.55
338,669,279,327,3,0,100,99,1567567463.65
337,669,274,327,3,0,100,100,1567567463.75
331,669,161,328,3,0,100,100,1567567464.05
331,669,162,327,2,0,100,100,1567567464.15
331,669,165,327,3,0,100,101,1567567464.25
330,669,159,327,2,0,100,99,1567567464.55
330,669,161,327,3,0,100,100,1567567464.65
330,669,161,327,2,0,100,100,1567567464.75
330,669,161,326,2,0,100,99,1567567465.15
330,669,161,327,3,0,100,102,1567567465.25
330,670,167,327,2,0,100,100,1567567465.35
330,669,161,326,2,0,100,101,1567567465.55
328,670,161,327,1,0,100,99,1567567465.65
329,669,161,327,1,0,100,100,1567567465.75
329,670,161,327,2,0,100,101,1567567465.85
328,669,161,328,0,0,100,100,1567567465.95
329,669,161,329,0,0,0,100,1567567466.25
328,669,161,327,0,0,0,100,1567567466.35
328,670,161,328,1,0,0,100,1567567466.45
328,670,161,327,0,0,0,100,1567567466.55
328,670,161,327,0,0,0,100,1567567466.65
328,669,161,328,0,0,0,100,1567567466.75
328,669,161,328,0,0,0,100,1567567466.85
328,669,161,327,0,0,0,100,1567567466.95
328,669,161,326,0,0,0,101,1567567467.05
328,670,161,327,0,0,0,99,1567567467.15
328,669,161,326,0,0,0,99,1567567467.25
329,669,161,327,0,100,0,102,1567567467.35
328,670,161,327,0,100,0,100,1567567467.55
329,669,161,327,0,100,0,100,1567567467.65
328,669,161,328,0,100,0,100,1567567467.75
329,670,161,328,0,100,0,100,1567567467.85
329,669,165,325,0,100,0,100,1567567467.95
331,669,256,327,1,100,0,102,1567567468.05
331,669,276,328,0,100,0,99,1567567468.15
334,669,279,328,1,100,0,99,1567567468.25
333,669,281,327,0,100,0,100,1567567468.35
336,669,291,326,1,100,0,101,1567567468.45
336,669,327,327,1,100,0,100,1567567468.65
339,669,329,326,1,100,0,101,1567567468.75
342,669,336,327,1,100,0,100,1567567468.85
339,669,337,326,1,100,0,98,1567567468.95
343,669,376,325,2,100,0,100,1567567469.15
344,669,393,326,1,100,0,100,1567567469.25
347,669,385,327,2,100,0,101,1567567469.35
352,669,389,326,2,100,0,99,1567567469.45
348,669,396,327,2,100,0,100,1567567469.55
353,669,414,327,2,100,0,100,1567567469.75
358,669,416,325,3,100,0,101,1567567469.85
355,669,414,327,3,100,0,100,1567567469.95
359,668,416,325,3,100,0,99,1567567470.05
358,669,421,326,3,100,0,100,1567567470.15
362,669,435,324,4,100,0,100,1567567470.25
365,668,438,324,3,100,0,100,1567567470.35
365,669,439,325,4,100,0,100,1567567470.45
372,668,437,325,4,100,0,100,1567567470.55
369,669,438,326,5,100,0,100,1567567470.65
